symbol, name, exchange, marketCap, IPOYear, sector, industry, summary
TGTX,TG Therapeutics Inc.,NASDAQ,6.9116E8,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tgtx
ABCO,The Advisory Board Company,NASDAQ,2.14E9,2001,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/abco
ANDE,The Andersons Inc.,NASDAQ,9.2624E8,,Consumer Services,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/ande
TBBK,The Bancorp Inc.,NASDAQ,2.7488E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/tbbk
BONT,The Bon-Ton Stores Inc.,NASDAQ,2.934E7,1991,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/bont
CG,The Carlyle Group L.P.,NASDAQ,5.66E9,2012,Finance,Investment Managers,http://www.nasdaq.com/symbol/cg
CAKE,The Cheesecake Factory Incorporated,NASDAQ,2.33E9,1992,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/cake
CHEF,The Chefs&#39; Warehouse Inc.,NASDAQ,5.0373E8,2011,Consumer Non-Durables,Food Distributors,http://www.nasdaq.com/symbol/chef
TCFC,The Community Financial Corporation,NASDAQ,1.0363E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/tcfc
DSGX,The Descartes Systems Group Inc.,NASDAQ,1.5E9,,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/dsgx
DXYN,The Dixie Group Inc.,NASDAQ,8.484E7,,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/dxyn
ENSG,The Ensign Group Inc.,NASDAQ,1.19E9,2007,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/ensg
XONE,The ExOne Company,NASDAQ,1.0705E8,2013,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/xone
FINL,The Finish Line Inc.,NASDAQ,7.3906E8,1992,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/finl
FBMS,The First Bancshares Inc.,NASDAQ,8.572E7,,Finance,Major Banks,http://www.nasdaq.com/symbol/fbms
FLIC,The First of Long Island Corporation,NASDAQ,4.3667E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/flic
TFM,The Fresh Market Inc.,NASDAQ,1.13E9,2010,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/tfm
GT,The Goodyear Tire & Rubber Company,NASDAQ,9.21E9,,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/gt
HABT,The Habit Restaurants Inc.,NASDAQ,6.1155E8,2014,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/habt
HCKT,The Hackett Group Inc.,NASDAQ,5.5005E8,,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/hckt
HAIN,The Hain Celestial Group Inc.,NASDAQ,4.23E9,,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/hain
CUBA,The Herzfeld Caribbean Basin Fund Inc.,NASDAQ,3.813E7,,n/a,n/a,http://www.nasdaq.com/symbol/cuba
INTG,The Intergroup Corporation,NASDAQ,5.962E7,,Consumer Services,Building operators,http://www.nasdaq.com/symbol/intg
JYNT,The Joint Corp.,NASDAQ,5.29E7,2014,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/jynt
KEYW,The KEYW Holding Corporation,NASDAQ,2.3761E8,2010,Technology,EDP Services,http://www.nasdaq.com/symbol/keyw
KHC,The Kraft Heinz Company,NASDAQ,8.937E10,,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/khc
MDCO,The Medicines Company,NASDAQ,2.85E9,2000,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mdco
MIK,The Michaels Companies Inc.,NASDAQ,4.57E9,2014,Consumer Services,Recreational Products/Toys,http://www.nasdaq.com/symbol/mik
MIDD,The Middleby Corporation,NASDAQ,6.05E9,,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/midd
NAVG,The Navigators Group Inc.,NASDAQ,1.26E9,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/navg
STKS,The ONE Group Hospitality Inc.,NASDAQ,7.517E7,,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/stks
PCLN,The Priceline Group Inc. ,NASDAQ,6.38E10,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/pcln
PRSC,The Providence Service Corporation,NASDAQ,7.1502E8,2003,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/prsc
BITE,The Restaurant ETF,NASDAQ,,,n/a,n/a,http://www.nasdaq.com/symbol/bite
SPNC,The Spectranetics Corporation,NASDAQ,5.6068E8,1992,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/spnc
ULTI,The Ultimate Software Group Inc.,NASDAQ,5.8E9,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/ulti
YORW,The York Water Company,NASDAQ,2.9843E8,,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/yorw
NCTY,The9 Limited,NASDAQ,6.019E7,2004,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ncty
TBPH,Theravance Biopharma Inc.,NASDAQ,6.497E8,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tbph
THRX,Theravance Inc.,NASDAQ,1.05E9,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/thrx
TST,TheStreet Inc.,NASDAQ,5.963E7,,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/tst
TCRD,THL Credit Inc.,NASDAQ,3.8572E8,2010,n/a,n/a,http://www.nasdaq.com/symbol/tcrd
THLD,Threshold Pharmaceuticals Inc.,NASDAQ,2.7797E8,2005,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/thld
THTI,THT Heat Transfer Technology Inc.,NASDAQ,1.248E7,,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/thti
TICC,TICC Capital Corp.,NASDAQ,4.0432E8,2003,n/a,n/a,http://www.nasdaq.com/symbol/ticc
TTS,Tile Shop Hldgs Inc.,NASDAQ,8.3538E8,,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/tts
TIL,Till Capital Ltd.,NASDAQ,1.533E7,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/til
TSBK,Timberland Bancorp Inc.,NASDAQ,8.595E7,,Finance,Banks,http://www.nasdaq.com/symbol/tsbk
TIPT,Tiptree Financial Inc.,NASDAQ,2.9172E8,,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/tipt
TITN,Titan Machinery Inc.,NASDAQ,2.5457E8,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/titn
TTNP,Titan Pharmaceuticals Inc.,NASDAQ,8.245E7,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/ttnp
TIVO,TiVo Inc.,NASDAQ,8.9329E8,1999,Consumer Services,Television Services,http://www.nasdaq.com/symbol/tivo
TMUS,T-Mobile US Inc.,NASDAQ,3.137E10,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tmus
TMUSP,T-Mobile US Inc.,NASDAQ,,,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/tmusp
TBRA,Tobira Therapeutics Inc.,NASDAQ,2.1067E8,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tbra
TKAI,Tokai Pharmaceuticals Inc.,NASDAQ,2.5385E8,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tkai
TNXP,Tonix Pharmaceuticals Holding Corp.,NASDAQ,1.2354E8,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tnxp
TISA,Top Image Systems Ltd.,NASDAQ,5.911E7,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tisa
TOPS,TOP Ships Inc.,NASDAQ,1.664E7,,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/tops
TORM          ,TOR Minerals International Inc,NASDAQ,1.451E7,1988,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/torm          
TRCH,Torchlight Energy Resources Inc.,NASDAQ,4.124E7,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/trch
TSEM,Tower Semiconductor Ltd.,NASDAQ,1.23E9,1994,Technology,Semiconductors,http://www.nasdaq.com/symbol/tsem
TW,Towers Watson & Co.,NASDAQ,9.22E9,,Consumer Services,Professional Services,http://www.nasdaq.com/symbol/tw
TWER,Towerstream Corporation,NASDAQ,3.001E7,,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/twer
CLUB,Town Sports International Holdings Inc.,NASDAQ,4.354E7,2006,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/club
TOWN,Towne Bank,NASDAQ,1.14E9,,n/a,n/a,http://www.nasdaq.com/symbol/town
TCON,TRACON Pharmaceuticals Inc.,NASDAQ,1.1385E8,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/tcon
TSCO,Tractor Supply Company,NASDAQ,1.22E10,1994,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/tsco
TWMC,Trans World Entertainment Corp.,NASDAQ,1.1642E8,,Consumer Services,Consumer Electronics/Video Chains,http://www.nasdaq.com/symbol/twmc
TACT,TransAct Technologies Incorporated,NASDAQ,6.669E7,1996,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/tact
TRNS,Transcat Inc.,NASDAQ,6.721E7,,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/trns
TBIO,Transgenomic Inc.,NASDAQ,1.322E7,2000,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/tbio
TGA,Transglobe Energy Corp,NASDAQ,1.4441E8,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/tga
TTHI,Transition Therapeutics Inc.,NASDAQ,7.348E7,,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/tthi
TZOO,Travelzoo Inc.,NASDAQ,1.3036000000000001E8,,Technology,EDP Services,http://www.nasdaq.com/symbol/tzoo
TRVN,Trevena Inc.,NASDAQ,6.1428E8,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/trvn
TCBK,TriCo Bancshares,NASDAQ,6.6085E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/tcbk
TRIL,Trillium Therapeutics Inc.,NASDAQ,1.0462E8,,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/tril
TRS,TriMas Corporation,NASDAQ,9.541E8,2007,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/trs
TRMB,Trimble Navigation Limited,NASDAQ,5.69E9,1990,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/trmb
TRIB,Trinity Biotech plc,NASDAQ,2.7255E8,1992,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/trib
TRIP,TripAdvisor Inc.,NASDAQ,1.225E10,,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/trip
TSC,TriState Capital Holdings Inc.,NASDAQ,3.6744E8,2013,Finance,Major Banks,http://www.nasdaq.com/symbol/tsc
TBK,Triumph Bancorp Inc.,NASDAQ,3.166E8,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/tbk
TRIV,TriVascular Technologies Inc.,NASDAQ,1.4482E8,2014,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/triv
TROV,TrovaGene Inc.,NASDAQ,1.7923E8,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trov
TROVU,TrovaGene Inc.,NASDAQ,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trovu
TROVW,TrovaGene Inc.,NASDAQ,,,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/trovw
TRUE,TrueCar Inc.,NASDAQ,6.1271E8,2014,Technology,Computer Software: Programming Data Processing,http://www.nasdaq.com/symbol/true
THST,Truett-Hurst Inc.,NASDAQ,3600000.0,2013,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/thst
TRST,TrustCo Bank Corp NY,NASDAQ,6.1633E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/trst
TRMK,Trustmark Corporation,NASDAQ,1.69E9,,Finance,Major Banks,http://www.nasdaq.com/symbol/trmk
TSRI,TSR Inc.,NASDAQ,9340000.0,,Technology,EDP Services,http://www.nasdaq.com/symbol/tsri
TTMI,TTM Technologies Inc.,NASDAQ,7.663E8,2000,Technology,Electrical Products,http://www.nasdaq.com/symbol/ttmi
TUBE,TubeMogul Inc.,NASDAQ,4.0585E8,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/tube
TCX,Tucows Inc.,NASDAQ,2.6152999999999997E8,,Technology,EDP Services,http://www.nasdaq.com/symbol/tcx
TUES,Tuesday Morning Corp.,NASDAQ,2.9033E8,1999,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/tues
TOUR,Tuniu Corporation,NASDAQ,1.54E9,2014,Consumer Services,Transportation Services,http://www.nasdaq.com/symbol/tour
HEAR,Turtle Beach Corporation,NASDAQ,8.801E7,,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/hear
TUTI,Tuttle Tactical Management Multi-Strategy Income ETF,NASDAQ,4.252E7,,n/a,n/a,http://www.nasdaq.com/symbol/tuti
TUTT,Tuttle Tactical Management U.S. Core ETF,NASDAQ,6.855E7,,n/a,n/a,http://www.nasdaq.com/symbol/tutt
FOX,Twenty-First Century Fox Inc.,NASDAQ,6.014E10,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/fox
FOXA,Twenty-First Century Fox Inc.,NASDAQ,3.671E10,,Consumer Services,Television Services,http://www.nasdaq.com/symbol/foxa
TWIN,Twin Disc Incorporated,NASDAQ,1.3259E8,,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/twin
TRCB,Two River Bancorp,NASDAQ,7.527E7,,Finance,Major Banks,http://www.nasdaq.com/symbol/trcb
USCR,U S Concrete Inc.,NASDAQ,8.5979E8,,Capital Goods,Building Materials,http://www.nasdaq.com/symbol/uscr
PRTS,U.S. Auto Parts Network Inc.,NASDAQ,8.213E7,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/prts
USEG,U.S. Energy Corp.,NASDAQ,7940000.0,,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/useg
GROW,U.S. Global Investors Inc.,NASDAQ,1.898E7,,Finance,Investment Managers,http://www.nasdaq.com/symbol/grow
UREE,U.S. Rare Earths Inc.,NASDAQ,,,n/a,n/a,http://www.nasdaq.com/symbol/uree
UBIC,UBIC Inc.,NASDAQ,2.3105E8,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/ubic
UBNT,Ubiquiti Networks Inc.,NASDAQ,2.88E9,2011,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/ubnt
UFPT,UFP Technologies Inc.,NASDAQ,1.6561E8,1993,Capital Goods,Containers/Packaging,http://www.nasdaq.com/symbol/ufpt
ULTA,Ulta Salon Cosmetics & Fragrance Inc.,NASDAQ,1.09E10,2007,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/ulta
UCTT,Ultra Clean Holdings Inc.,NASDAQ,1.5514E8,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/uctt
RARE,Ultragenyx Pharmaceutical Inc.,NASDAQ,3.65E9,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/rare
ULBI,Ultralife Corporation,NASDAQ,1.1308E8,1992,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ulbi
ULTR,Ultrapetrol (Bahamas) Limited,NASDAQ,5.037E7,2006,Transportation,Marine Transportation,http://www.nasdaq.com/symbol/ultr
UTEK,Ultratech Inc.,NASDAQ,4.3111E8,1993,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/utek
UMBF,UMB Financial Corporation,NASDAQ,2.58E9,,Finance,Major Banks,http://www.nasdaq.com/symbol/umbf
UMPQ,Umpqua Holdings Corporation,NASDAQ,3.91E9,,Finance,Savings Institutions,http://www.nasdaq.com/symbol/umpq
UNAM,Unico American Corporation,NASDAQ,5.088E7,,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/unam
UNIS,Unilife Corporation,NASDAQ,1.0452E8,,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/unis
UBSH,Union Bankshares Corporation,NASDAQ,1.18E9,,Finance,Major Banks,http://www.nasdaq.com/symbol/ubsh
UNB,Union Bankshares Inc.,NASDAQ,1.2438E8,,Finance,Major Banks,http://www.nasdaq.com/symbol/unb
UNXL,Uni-Pixel Inc.,NASDAQ,2.445E7,,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/unxl
